Outcome Measure ID,Drug Group,Animal,Sex,Type of Ischaemia,Anaesthetic ID,Method of Induction of Injury,Method of Quantification of Injury,Ventiliation,Route of Drug Delivery,Comorbidity,Cotreatment in both Groups,Cotreatment in Treatment Group Only,Peer Review Publication,Control of Temperature,Monitoring of Physiological Variables,Random Allocation to Group,Blinded Induction of Ischaemia,Blinded Assessment of Outcome,Anaesthetic without marked intrinsic neuroprotective activity,Use of Comorbid Animals,Sample Size Calculation,Compliance with Animal Welfare Regulations,Statement of Potential Conflicts of Interest,Time of Administration (mins),Time of Assessment (hrs),yi,si,yi.smd,si.smd
13787,Stem cells,Rat,Male,Permanent,5,17,77,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,360,168,37.39332816,7.080592217,3.615205115,1.956768032
13790,Stem Cells,Rat,Male,Temporary,5,17,2,Unknown,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,10080,672,17.46824901,60.06653482,0.166128112,0.634253189
13791,Stem Cells,Rat,Male,Temporary,5,17,2,Unknown,Stereotactic,2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,10080,672,-51.19453925,123.5030754,-0.236794821,0.636102496
13792,Stem Cells,Rat,Male,Temporary,5,17,2,Unknown,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,10080,672,-9.64360587,20.0130051,-0.275266575,0.637378843
13793,Stem Cells,Rat,Male,Temporary,5,17,2,Unknown,Stereotactic,2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,10080,672,1.561561562,17.66705231,0.050491858,0.632621806
13794,Stem Cells,Rat,Male,Temporary,1,17,15,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,168,3.930492346,27.99978304,0.080189706,0.632874838
13795,Stem Cells,Rat,Male,Temporary,1,17,15,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,336,17.12062257,49.38761075,0.123160568,0.365546665
13800,Stem Cells,Mouse,Male,Temporary,2,17,3,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,4365,672,35.63829787,9.592919573,1.859032347,0.676375437
13801,Stem Cells,Mouse,Male,Temporary,2,17,3,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,4365,672,-16.86702423,8.533383454,-0.989094994,0.578219672
13802,Stem Cells,Rat,Male,Permanent,4,17,2,Spontaneous,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,672,6.844106464,6.065800811,0.483274827,0.455270593
13803,Stem Cells,Rat,Male,Permanent,4,17,2,Spontaneous,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,672,25.22639069,1.885818853,5.729552536,1.105457033
13804,Stem cells,Rat,Male,Permanent,5,17,77,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,360,168,13.92946206,3.018647067,2.194884138,0.641069706
13806,Stem cells,Rat,Male,Permanent,5,17,77,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,360,168,-30.8310992,4.320550519,-2.396591753,0.464399059
13832,citicholine,Rat,Male,Temporary,60,3,1,Spontaneous,IPperitoneal,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,120,24,36.85800604,13.10565522,1.204588355,0.495151873
13834,citicholine,Rat,Male,Temporary,60,3,1,Spontaneous,IPperitoneal,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,120,24,42.90030211,14.300278,1.284935808,0.501400903
13835,citicholine,Rat,Male,Temporary,60,3,1,Spontaneous,IPperitoneal,2,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,120,24,30.25641026,25.0737243,0.516849518,0.456417278
13897,Stem Cells,Rat,Male,Permanent,4,17,15,Unknown,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,10080,1680,5.014534884,27.77132882,0.077062946,0.428366373
13898,Stem Cells,Rat,Male,Permanent,4,17,15,Unknown,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,10080,1680,54.96783417,11.34748949,2.149528916,0.557900931
13907,Stem Cells,Mouse,Male,Temporary,26,17,1,Unknown,IVenous,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,180,24,5.263157895,10.97858796,0.213937748,0.549608169
13909,Stem Cells,Mouse,Male,Temporary,26,17,1,Unknown,IVenous,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,180,48,4.030013312,10.81931502,0.317670965,0.78369218
13910,Stem Cells,Rat,Female,Temporary,26,1,2,Unknown,Stereotactic,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,336,30.23255814,33.29725829,0.429217164,0.507580487
13911,Stem Cells,Rat,Female,Temporary,26,1,2,Unknown,Stereotactic,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,336,-13.03777857,4.397310441,-1.401609822,0.575714643
13912,Stem cells,Rat,Male,Temporary,2,17,4,Spontaneous,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,4320,672,20.57038835,6.247127368,1.880998562,0.831821513
13913,Stem cells,Rat,Male,Temporary,2,17,4,Spontaneous,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,4320,672,-50,14.08262449,-2.028209154,0.85988872
13914,Stem cells,Rat,Male,Temporary,2,17,4,Spontaneous,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,4320,672,47.91666667,9.251325449,2.958754781,1.059384818
13918,Stem Cells,Rat,Male,Temporary,1,17,1,Spontaneous,IArterial,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,90,24,44.31009957,21.91389731,1.947575478,1.064298725
13919,Stem Cells,Rat,Male,Temporary,1,17,1,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,90,24,15.36273115,24.31594192,0.47025726,0.794392381
13920,Stem Cells,Rat,Male,Temporary,1,17,1,Spontaneous,IArterial,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,90,24,-77.0890884,20.7969861,-1.248846939,0.552687044
13921,Stem Cells,Rat,Male,Temporary,1,17,1,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,90,24,-40.64226519,12.59094535,-1.119350678,0.542731158
13937,Stem Cells,Rat,Male,Permanent,5,5,11,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1008,35.86064741,3.714056127,7.359874193,2.419203233
13938,Stem Cells,Rat,Male,Permanent,5,5,11,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4320,1008,14.5491796,4.018174612,2.408340128,1.035921148
13939,Stem Cells,Rat,Male,Permanent,5,5,11,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1008,54.21467556,5.894635397,4.901592264,1.350464952
13975,Stem cells,Rat,Female,Permanent,5,17,77,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,360,336,23.33246142,5.769652506,4.270587764,2.224320503
13976,Stem cells,Rat,Female,Permanent,5,17,77,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,360,336,34.50693173,5.799185567,6.072978438,2.99715114
13977,Stem cells,Rat,Female,Permanent,5,17,77,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,360,336,36.66753858,5.637766346,8.384463869,4.026944809
13978,Stem cells,Rat,Female,Permanent,5,17,77,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,360,336,42.15537536,5.615503839,10.12355021,4.814890972
13979,Stem cells,Rat,Female,Permanent,5,17,77,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,360,672,-50.52095953,3.065139162,-9.022598711,2.145633849
13980,Stem cells,Rat,Female,Permanent,5,17,77,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,360,672,-40.15023019,2.907864684,-8.701880801,2.07701993
13981,Stem cells,Rat,Female,Permanent,5,17,77,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,360,672,-46.95905016,2.883530661,-10.23438202,2.300364571
13982,Stem cells,Rat,Female,Permanent,5,17,77,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,360,672,-30.11873031,3.02916931,-5.397085748,1.339501948
13993,Stem Cells,Mouse,Male,Temporary,26,17,3,Unknown,ICerebVentricular,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,240,336,72.30260438,35.80063335,1.705966283,0.770679618
13994,Stem Cells,Mouse,Male,Temporary,26,17,3,Unknown,ICerebVentricular,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,240,336,50.39745628,48.14650918,0.642602521,0.675368349
13995,Stem Cells,Mouse,Male,Temporary,26,17,3,Unknown,ICerebVentricular,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,10080,336,8.598594461,36.25469782,0.187386983,0.659750851
13996,Stem Cells,Mouse,Male,Temporary,26,17,3,Unknown,ICerebVentricular,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,10080,336,-6.836248013,61.96505289,-0.047702774,0.658375968
13997,Stem Cells,Mouse,Male,Temporary,26,17,3,Unknown,ICerebVentricular,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,240,336,-63.74807988,59.43823517,-0.871405041,0.697458577
13998,Stem Cells,Mouse,Male,Temporary,26,17,3,Unknown,ICerebVentricular,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,10080,336,-63.33113891,58.68712449,-0.913697687,0.701571657
13999,Stem Cells,Mouse,Male,Temporary,26,17,3,Unknown,ICerebVentricular,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,240,336,9.826762246,10.07750663,0.547372694,0.671869094
14000,Stem Cells,Mouse,Male,Temporary,26,17,3,Unknown,ICerebVentricular,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,10080,336,10.39426523,10.83022822,0.50938283,0.669588061
14003,Stem Cells,Mouse,Male,Temporary,26,17,3,Unknown,ICerebVentricular,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,240,336,-72.11538462,17.78644312,-1.991624075,0.854927593
14004,Stem Cells,Mouse,Male,Temporary,26,17,3,Unknown,ICerebVentricular,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,10080,336,-26.05311355,15.82759627,-0.86014242,0.696392168
14005,Stem Cells,Mouse,Male,Temporary,26,17,3,Unknown,ICerebVentricular,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,240,336,-37.51668892,15.37802119,-1.451920942,0.767624799
14006,Stem Cells,Mouse,Male,Temporary,26,17,3,Unknown,ICerebVentricular,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,10080,336,-7.047477745,17.93994949,-0.222560474,0.657530853
14029,Stem Cells,Rat,Male,Temporary,3,17,2,Unknown,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,10080,840,-76.29362214,24.13996611,-1.353683514,0.507001387
14034,Stem Cells,Rat,Male,Temporary,1,17,1,Spontaneous,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,672,19.88795518,8.953513249,1.786914767,1.023945359
14036,Stem Cells,Rat,Male,Temporary,1,17,1,Spontaneous,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,336,9.781771502,6.408968555,1.124786909,0.881866763
14057,Stem Cells,Rat,Female,Temporary,1,17,2,Spontaneous,IArterial,7,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1440,8760,22.67857143,7.995933278,1.134408795,0.50856101
14058,Stem Cells,Rat,Female,Temporary,1,17,2,Spontaneous,IArterial,7,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1440,8760,41.79186768,17.49047827,0.948471259,0.495758221
14059,Stem Cells,Rat,Female,Temporary,1,17,2,Spontaneous,IArterial,7,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1440,8760,18.95604396,11.68793812,0.794600627,0.486694544
14329,Stem cells,Rat,Male,Temporary,2,17,77,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1440,336,9.79020979,9.124467378,0.810934448,0.953737497
14332,Stem cells,Rat,Male,Temporary,2,17,77,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1440,336,75.05566219,7.616426885,7.204544544,2.093986731
14333,Stem cells,Rat,Male,Temporary,2,17,77,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1440,336,49.56521739,13.14967124,2.468387751,0.944972062
14369,Stem Cells,Rat,Male,Temporary,6,17,1,Unknown,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1440,192,36.7518109,1.913956826,8.198496188,1.536000867
14371,Stem Cells,Rat,Male,Temporary,6,17,1,Unknown,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1440,168,55.83333333,6.801586144,4.964308945,1.016821419
14663,Stem Cells,Rat,Male,Temporary,2,17,3,Spontaneous,IVenous,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1500,672,-25,39.14884246,-0.340328523,0.583539557
14664,Stem Cells,Rat,Male,Temporary,2,17,3,Spontaneous,IVenous,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1500,672,-130.2013423,12.86552193,-5.393433378,1.462145525
14691,Rho GTPase inhibitor,Rat,Male,Thrombotic,4,46,64,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,360,120,30.3514377,7.063732069,1.504790701,0.413529842
14692,Rho GTPase inhibitor,Rat,Male,Thrombotic,4,46,64,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,360,120,69.23076923,19.68182564,1.222094906,0.395933131
14697,PPAR-gamma agonist,Mouse,Male,Temporary,2,17,1,Unknown,Oral,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-4320,25.5,68.69677419,10.07253609,3.083147065,0.774621828
14724,Rho GTPase inhibitor,Mouse,Male,Temporary,6,17,6,Unknown,IPeritoneal,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-2880,48,3.823178017,14.72202801,0.142402048,0.678063033
14725,Rho GTPase inhibitor,Mouse,Male,Temporary,6,17,6,Unknown,IPeritoneal,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-2880,48,23.17801673,15.48748428,0.737898663,0.691535982
14731,Rho GTPase inhibitor,Rat,Male,Permanent,1,17,1,Spontaneous,ICerebVentricular,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,120,24,35.71428571,8.551315688,1.788852742,0.547381237
14732,Rho GTPase inhibitor,Rat,Unknown,Thrombotic,4,165,64,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5,24,46.77173658,7.899965129,2.549532814,0.653389981
14733,Rho GTPase inhibitor,Rat,Unknown,Thrombotic,4,165,64,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5,24,57.14285714,19.86601631,1.215315481,0.510047077
14734,PPAR-gamma agonist,Rat,Male,Thrombotic,3,36,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-60,48,15.12345679,23.74738773,0.437619895,0.800500626
14735,PPAR-gamma agonist,Rat,Male,Thrombotic,3,36,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-60,48,47.03703704,22.74454734,1.669035387,0.924576396
14744,PPAR-gamma agonist,Rat,Male,Temporary,3,17,3,Unknown,ICerebVentricular,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-7200,48,36.8852459,10.44881048,1.27853953,0.413170944
14745,PPAR-gamma agonist,Rat,Male,Thrombotic,3,36,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-60,48,67.99382716,21.56080148,3.664773134,1.316484785
14746,PPAR-gamma agonist,Rat,Male,Thrombotic,3,36,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-60,48,70.64814815,21.39726022,4.192592643,1.4405958
14747,PPAR-gamma agonist,Rat,Male,Thrombotic,3,36,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0,48,66.97157792,8.722272584,4.921347453,1.37020449
14748,PPAR-gamma agonist,Rat,Male,Thrombotic,3,36,1,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,240,48,50.80039203,13.10049769,1.781503959,0.756229561
14749,Rho GTPase inhibitor,Rat,Male,Thrombotic,4,165,64,Spontaneous,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5,24,50.90108134,12.15803887,1.915214684,0.613629947
14753,Rho GTPase inhibitor,Rat,Male,Thrombotic,4,46,64,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5,96,71.66037736,8.861938298,2.87290003,0.540083418
14756,Rho GTPase inhibitor,Rat,Male,Thrombotic,4,46,64,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5,96,80.71428571,17.45450841,1.642906814,0.430256222
14761,Rho GTPase inhibitor,Rat,Unknown,Thrombotic,4,165,64,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,24,33.93977415,4.012379519,3.666220018,0.907705388
14762,Rho GTPase inhibitor,Rat,Unknown,Thrombotic,4,165,64,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,24,18.13048934,3.094569422,2.911064852,0.786133414
14763,Rho GTPase inhibitor,Rat,Unknown,Thrombotic,4,165,64,Spontaneous,IPeritoneal,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,24,1.639344262,18.80898342,0.039282328,0.51645972
14777,Stem Cells,Rat,Male,Temporary,3,17,1,Unknown,stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1440,768,44.62616822,17.01937491,1.569320399,0.735583822
14779,Stem Cells,Rat,Male,Temporary,3,17,1,Unknown,Stereotactic,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1440,360,46.875,13.49556414,2.268791543,1.384210698
14811,Stem Cells,Rat,Female,Temporary,2,17,1,Mechanical,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,192,35.6466877,14.22709436,1.548032096,0.783830158
14812,Stem Cells,Rat,Female,Temporary,2,17,1,Mechanical,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,192,34.70031546,12.94144574,1.848806199,0.741449333
14813,Stem Cells,Rat,Female,Temporary,2,17,1,Mechanical,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,192,30.97345133,19.35556237,1.065595072,0.714390787
14814,Stem Cells,Rat,Female,Temporary,2,17,1,Mechanical,IVenous,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1440,192,26.7699115,20.00836813,0.836831426,0.632264413
14815,Stem Cells,Rat,Male,Permanent,5,5,6,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4320,1008,27.99043062,1.878663316,5.293351939,0.819103595
14817,Stem Cells,Rat,Male,Permanent,5,5,6,Unknown,IVenous,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4320,1008,48.67807154,1.781943069,9.705316104,1.393043332
14818,PPAR-gamma agonist,Rat,Male,Temporary,1,5,16,Mechanical,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-1440,24,26.80412371,42.50936891,0.474202668,1.082851206
14819,PPAR-gamma agonist,Rat,Male,Temporary,1,5,16,Mechanical,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-1440,24,32.98969072,41.28862762,0.644884863,1.0608211
14820,PPAR-gamma agonist,Rat,Male,Temporary,1,5,16,Mechanical,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-1440,24,65.46391753,39.7976869,1.569484686,1.256306996
14821,PPAR-gamma agonist,Rat,Male,Temporary,1,5,16,Mechanical,IPeritoneal,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-1440,24,68.55670103,38.16174025,2.26065239,1.255396431
